4934,4945,0.28192,0.5688,0.27811,0.57042
4959,4965,0.33087,0.61626,0.32756,0.60118
4980,4991,0.20219,0.47907,0.19602,0.43742
5027,5041,0.11444,0.35964,0.09111,0.37868
5050,5063,0.11426,0.3565,0.11213,0.33868
5075,5089,0.07822,0.37726,0.09162,0.38761
5100,5114,0.073143,0.49036,0.07966,0.45757
5124,5136,0.067536,0.52275,0.07125,0.50872
5153,5161,0.23824,0.6889,0.2749,0.66402
5170,5184,0.28861,0.66334,0.32679,0.65416
5196,5209,0.24298,0.403,0.22378,0.40647
5242,5256,0.018996,0.36686,0.02596,0.35805
5267,5281,0.021133,0.4322,0.05908,0.39918
5290,5302,0.023663,0.19565,0.07425,0.2131
5314,5327,0.018584,0.22356,0.03322,0.24799
5365,5379,0.038821,0.4972,0.04045,0.46308
5388,5397,0.12719,0.35931,0.15447,0.39136
5432,5446,0.17206,0.52525,0.18734,0.49771
5452,5458,0.30375,0.57415,0.34618,0.50321
5465,5472,0.35476,0.65709,0.34926,0.63572
5508,5515,0.056093,0.33738,0.06898,0.28487
5528,5541,0.13307,0.29479,0.15991,0.29377
5578,5592,0.034139,0.28487,0.02829,0.30211
5630,5638,0.2119,0.44829,0.21757,0.41856
5656,5663,0.28263,0.52308,0.31059,0.52593
5677,5688,0.30173,0.67985,0.28616,0.65487
5759,5773,0.036678,0.21353,0.06768,0.24049
5852,5860,0.12958,0.35905,0.1405,0.4098
5871,5880,0.13136,0.43844,0.1544,0.44201
5892,5904,0.21522,0.46525,0.19792,0.48144
5921,5927,0.20636,0.51482,0.24551,0.52297
5942,5952,0.11935,0.50441,0.1304,0.50353
5964,5974,0.086093,0.37499,0.09779,0.39705
5987,6001,0.056363,0.41168,0.08341,0.38581
6013,6024,0.10765,0.67829,0.12202,0.69727
6088,6101,0.069053,0.5182,0.08953,0.54331
6112,6121,0.29457,0.60467,0.32224,0.58217
6156,6162,0.30398,0.4964,0.29601,0.49004
6229,6241,0.0034958,0.25297,0.01471,0.25385
6256,6269,0.019576,0.23159,0.02139,0.25615
6283,6294,0.019678,0.3745,0.04213,0.36172
6303,6311,0.1504,0.50115,0.13347,0.5148
6328,6335,0.20136,0.58126,0.19647,0.64201
6353,6359,0.12842,0.55566,0.13303,0.56033
6371,6385,0.039729,0.54292,0.07073,0.50558
6394,6407,0.14125,0.39592,0.10876,0.4277
6423,6431,0.43581,0.66733,0.442,0.73092
6525,6537,0.28791,0.56712,0.29637,0.56899
6586,6592,0.14754,0.34058,0.13146,0.31956
6619,6629,0.023605,0.55263,0.03555,0.55852
6640,6648,0.40184,0.74128,0.3993,0.78873
6687,6701,0.031901,0.54118,0.05522,0.52621
6709,6717,0.15942,0.53685,0.16761,0.50332
6755,6767,0.060763,0.641,0.06621,0.61835
6784,6789,0.24113,0.41998,0.23831,0.44073
6818,6830,0.14534,0.47514,0.18046,0.43629
6858,6868,0.53811,0.73167,0.55568,0.79771
6927,6940,0.1588,0.475,0.16415,0.49615
6946,6959,0.42542,0.64527,0.40392,0.67964
6975,6987,0.12501,0.35154,0.19082,0.34075
7001,7013,0.05742,0.23287,0.06555,0.24793
7021,7033,0.15402,0.66742,0.14732,0.67275
7043,7056,0.37572,0.67823,0.36205,0.70092
7072,7079,0.39306,0.70957,0.39323,0.71275
7087,7094,0.1889,0.36363,0.19303,0.34586
7098,7106,0.36221,0.57526,0.34978,0.58633
7119,7125,0.26301,0.61779,0.26357,0.64995
7160,7166,0.39322,0.64191,0.48119,0.63615
7240,7253,0.031045,0.49846,0.04672,0.46642
7262,7271,0.14806,0.45533,0.14027,0.45947
7284,7297,0.028979,0.20102,0.06755,0.21138
7307,7321,0.030137,0.29614,0.03106,0.28953
7332,7344,0.15083,0.54477,0.13518,0.53813
7361,7367,0.24033,0.64972,0.26606,0.66249
7403,7416,0.012037,0.33829,0.01188,0.30889
7474,7487,0.14237,0.67874,0.12223,0.70493
7527,7533,0.52005,0.7377,0.50677,0.82969
7569,7575,0.39741,0.64049,0.41869,0.63298
7601,7608,0.079284,0.30371,0.07792,0.32049
7647,7655,0.041229,0.41655,0.0575,0.43143
7672,7679,0.049089,0.22217,0.07221,0.25993
7696,7706,0.086306,0.48221,0.11547,0.44525
7716,7726,0.23259,0.56236,0.23829,0.60981
7745,7751,0.32223,0.56375,0.35822,0.54848
7788,7802,0.0041234,0.15462,0.0234,0.17733
7802,7814,0.15462,0.38598,0.17733,0.36313
7814,7823,0.38598,0.62562,0.36313,0.67197
7845,7859,0.35675,0.65259,0.33148,0.69979
7875,7888,0.10213,0.26796,0.11213,0.25588
7888,7893,0.26796,0.66445,0.25588,0.68266
7913,7919,0.3221,0.67259,0.31814,0.64835
7930,7942,0.24168,0.62154,0.28089,0.67086
7959,7970,0.049471,0.53458,0.04913,0.51022
7984,7998,0.25238,0.59587,0.24547,0.60845
8007,8014,0.27393,0.62313,0.2685,0.63219
8029,8039,0.20461,0.73475,0.1877,0.73506
8057,8063,0.38641,0.64304,0.4156,0.65821
8078,8085,0.34361,0.73256,0.30611,0.7483
8105,8119,0.29155,0.49203,0.28293,0.55268
8151,8165,0.083214,0.68395,0.07312,0.67276
8177,8182,0.12675,0.31513,0.14081,0.32545
8218,8232,0.086853,0.59517,0.09408,0.61729
8245,8256,0.40709,0.76415,0.38301,0.79544
8274,8284,0.0487,0.34084,0.05988,0.36411
8297,8311,0.046483,0.34524,0.05571,0.34705
8320,8333,0.40865,0.6803,0.35317,0.67548
8418,8428,0.37621,0.63807,0.38417,0.63543
8442,8450,0.35311,0.60891,0.35611,0.59081
8465,8478,0.21903,0.761,0.23755,0.79056
8517,8526,0.081339,0.26982,0.10676,0.28786
8532,8542,0.19388,0.66622,0.17139,0.6488
8580,8589,0.21138,0.46879,0.22297,0.46727
8605,8615,0.092993,0.43879,0.082,0.43772
8620,8630,0.3369,0.84782,0.42143,0.85041
8655,8667,0.0039479,0.69812,0.01451,0.63833
8685,8697,0.13032,0.35935,0.20788,0.36251
8729,8735,0.061364,0.44608,0.0861,0.43694
8735,8749,0.44608,0.7311,0.43694,0.7003
