6,17,0.45107,0.12679,0.45795,0.1204
31,42,0.19245,0.010058,0.2441,0.01271
70,77,0.61175,0.39054,0.7226,0.41767
84,98,0.578,0.010672,0.52269,0.03205
134,138,0.51381,0.36342,0.44539,0.33919
143,156,0.56981,0.046427,0.57608,0.08947
196,203,0.61187,0.40721,0.58743,0.46266
203,217,0.40721,0.20668,0.46266,0.28242
223,233,0.38957,0.22204,0.36335,0.20434
267,281,0.68209,0.17697,0.66629,0.14984
316,327,0.48244,0.077931,0.50423,0.07016
393,400,0.63443,0.13301,0.63427,0.15013
433,447,0.59352,0.12605,0.61891,0.13173
462,474,0.58883,0.38409,0.60142,0.41719
479,492,0.55828,0.0082918,0.58467,0.0192
520,534,0.6488,0.10666,0.77657,0.13612
556,570,0.61138,0.23765,0.63735,0.30362
590,598,0.60578,0.13308,0.63882,0.17639
614,620,0.43021,0.034324,0.37706,0.03556
650,664,0.65913,0.064049,0.7231,0.08995
723,737,0.61229,0.079845,0.7027,0.08195
794,808,0.67169,0.31058,0.74687,0.37623
852,858,0.40765,0.16508,0.38115,0.14371
888,897,0.29129,0.023491,0.32206,0.04333
909,922,0.52494,0.089072,0.50984,0.11435
947,954,0.40833,0.19191,0.30144,0.17397
959,970,0.41868,0.1962,0.35999,0.19656
993,1006,0.60832,0.29757,0.55002,0.36647
1047,1052,0.40881,0.15899,0.46322,0.1609
1094,1099,0.63302,0.21972,0.62481,0.1989
1108,1116,0.42524,0.18766,0.38838,0.19104
1126,1140,0.20086,0.028134,0.23372,0.03561
1168,1182,0.31299,0.054734,0.35583,0.076
1217,1225,0.57996,0.070851,0.63137,0.1407
1295,1307,0.6019,0.2683,0.75671,0.25843
1307,1315,0.2683,0.093787,0.25843,0.1122
1344,1358,0.58432,0.40052,0.76264,0.31682
1365,1378,0.5944,0.15124,0.61442,0.15964
1407,1420,0.65578,0.33802,0.85186,0.40624
1420,1427,0.33802,0.085362,0.40624,0.13397
1461,1475,0.65122,0.16302,0.70255,0.21441
1486,1500,0.52986,0.24023,0.51789,0.24045
1504,1512,0.42761,0.045556,0.39042,0.08549
1518,1528,0.29716,0.09025,0.31837,0.09032
1606,1614,0.7219,0.27569,0.79624,0.3664
1645,1651,0.51211,0.23596,0.5275,0.2479
1651,1665,0.23596,0.047408,0.2479,0.05875
1706,1716,0.54579,0.16513,0.61754,0.18194
1729,1736,0.53147,0.3387,0.54791,0.34298
1754,1765,0.59435,0.38106,0.65732,0.4031
1776,1790,0.62081,0.37405,0.64286,0.36253
1868,1881,0.765,0.47223,0.86036,0.44599
1885,1889,0.55878,0.30124,0.56351,0.33444
1912,1918,0.46742,0.21181,0.4569,0.22052
1934,1943,0.49281,0.16853,0.46183,0.21094
1956,1966,0.49807,0.19756,0.54909,0.25406
1966,1979,0.19756,0.011134,0.25406,0.02517
1993,2004,0.3697,0.022734,0.3616,0.03603
2014,2027,0.48537,0.17999,0.49941,0.1898
2066,2080,0.61337,0.28704,0.73749,0.28115
2085,2099,0.67629,0.14063,0.6707,0.14807
2112,2125,0.60244,0.10053,0.59667,0.1109
2137,2151,0.57474,0.13277,0.55495,0.12347
2164,2171,0.38883,0.037623,0.44375,0.06114
2188,2197,0.60304,0.42437,0.68438,0.44287
2210,2222,0.66238,0.33289,0.76424,0.40941
2227,2240,0.43561,0.16218,0.48848,0.20144
2257,2266,0.3087,0.016427,0.36693,0.05465
2326,2337,0.65606,0.34627,0.70946,0.34358
2337,2342,0.34627,0.14197,0.34358,0.17802
2346,2353,0.47647,0.25008,0.47096,0.28274
2353,2365,0.25008,0.030504,0.28274,0.04301
2377,2386,0.32413,0.13049,0.3271,0.10673
2399,2412,0.3346,0.12102,0.35994,0.11541
2425,2436,0.47334,0.25755,0.48608,0.27948
2442,2448,0.52526,0.30887,0.5132,0.31752
2470,2477,0.72686,0.45457,0.75739,0.46481
2514,2527,0.7182,0.31583,0.84659,0.36742
2536,2543,0.68266,0.10023,0.67376,0.13825
2552,2560,0.28782,0.10041,0.29036,0.13116
2572,2583,0.28044,0.066361,0.26428,0.07609
2622,2630,0.62776,0.22923,0.72903,0.21907
2650,2663,0.59741,0.2248,0.62529,0.257
2689,2697,0.42912,0.090572,0.40177,0.11496
2709,2723,0.46752,0.22141,0.47358,0.23115
2743,2751,0.45782,0.26157,0.50287,0.26231
2766,2776,0.53234,0.26836,0.67365,0.30721
2784,2796,0.60696,0.094233,0.71263,0.12717
2809,2818,0.58932,0.31273,0.73803,0.35484
2834,2845,0.57835,0.1619,0.62443,0.17862
2854,2868,0.59193,0.29028,0.59377,0.30434
2930,2942,0.60854,0.29568,0.69699,0.29629
2950,2955,0.61801,0.39488,0.63259,0.43481
2955,2966,0.39488,0.14456,0.43481,0.1575
3007,3014,0.57597,0.18999,0.57977,0.22349
3030,3042,0.55719,0.14836,0.58617,0.19445
3046,3054,0.36443,0.17972,0.32143,0.25905
3072,3083,0.36569,0.20776,0.35101,0.31665
3088,3093,0.27981,0.11025,0.30773,0.12599
3136,3144,0.31098,0.053514,0.31884,0.11415
