6,17,-0.0068848,0.0063901,-0.013275,-0.0012068
31,42,-0.051647,-0.0026523,-0.048995,-0.0044541
70,77,-0.11085,-0.027132,-0.083716,-0.011959
84,98,0.055308,-0.021378,0.076685,0.0054775
134,138,0.06842,0.024225,0.044195,0.011049
143,156,-0.006272,-0.043043,0.036771,0.0028286
196,203,0.024441,-0.055452,0.079893,0.011413
203,217,-0.055452,-0.075741,0.020289,0.0014492
223,233,0.026223,0.017696,0.008527,0.0008527
267,281,0.015803,0.027129,-0.011326,-0.00080898
316,327,-0.02179,0.0077706,-0.029561,-0.0026873
393,400,0.00016094,-0.017118,0.017279,0.0024684
433,447,-0.025389,-0.005683,-0.019706,-0.0014076
462,474,-0.012594,-0.033105,0.020511,0.0017093
479,492,-0.026387,-0.010908,-0.015479,-0.0011907
520,534,-0.12777,-0.029459,-0.098308,-0.007022
556,570,-0.025965,-0.06597,0.040004,0.0028574
590,598,-0.033041,-0.043308,0.010267,0.0012834
614,620,0.053151,-0.001236,0.054387,0.0090645
650,664,-0.063965,-0.025901,-0.038064,-0.0027189
723,737,-0.090411,-0.0021047,-0.088306,-0.0063076
794,808,-0.07518,-0.065652,-0.009528,-0.00068057
852,858,0.026503,0.021366,0.0051366,0.0008561
888,897,-0.030772,-0.019839,-0.010934,-0.0012149
909,922,0.015104,-0.025278,0.040382,0.0031063
947,954,0.10689,0.017937,0.088954,0.012708
959,970,0.058687,-0.00035776,0.059044,0.0053677
993,1006,0.058303,-0.068899,0.1272,0.0097847
1047,1052,-0.054406,-0.0019088,-0.052498,-0.0105
1094,1099,0.008211,0.020822,-0.012611,-0.0025222
1108,1116,0.036862,-0.0033756,0.040238,0.0050297
1126,1140,-0.032858,-0.0074756,-0.025382,-0.001813
1168,1182,-0.042835,-0.021266,-0.021569,-0.0015406
1217,1225,-0.051409,-0.069849,0.01844,0.002305
1295,1307,-0.15481,0.0098685,-0.16468,-0.013723
1307,1315,0.0098685,-0.018413,0.028282,0.0035352
1344,1358,-0.17832,0.083704,-0.26202,-0.018716
1365,1378,-0.020015,-0.0084046,-0.011611,-0.00089312
1407,1420,-0.19608,-0.068224,-0.12785,-0.0098347
1420,1427,-0.068224,-0.048608,-0.019616,-0.0028023
1461,1475,-0.051333,-0.051392,5.9264e-05,4.2331e-06
1486,1500,0.011974,-0.00021951,0.012194,0.000871
1504,1512,0.037189,-0.039934,0.077123,0.0096403
1518,1528,-0.021209,-7.0327e-05,-0.021138,-0.0021138
1606,1614,-0.074343,-0.090706,0.016363,0.0020453
1645,1651,-0.015387,-0.011937,-0.00345,-0.000575
1651,1665,-0.011937,-0.011342,-0.0005947,-4.2478e-05
1706,1716,-0.071748,-0.01681,-0.054939,-0.0054939
1729,1736,-0.016443,-0.004277,-0.012165,-0.0017379
1754,1765,-0.062971,-0.02204,-0.04093,-0.0037209
1776,1790,-0.022045,0.01152,-0.033566,-0.0023975
1868,1881,-0.095359,0.026236,-0.1216,-0.0093535
1885,1889,-0.0047343,-0.033204,0.02847,0.0071174
1912,1918,0.010522,-0.0087106,0.019233,0.0032055
1934,1943,0.030979,-0.042408,0.073387,0.0081541
1956,1966,-0.051022,-0.056497,0.0054748,0.00054748
1966,1979,-0.056497,-0.014036,-0.042461,-0.0032663
1993,2004,0.0081006,-0.013296,0.021396,0.0019451
2014,2027,-0.014041,-0.009807,-0.0042336,-0.00032566
2066,2080,-0.12412,0.0058941,-0.13001,-0.0092866
2085,2099,0.0055933,-0.0074371,0.01303,0.00093075
2112,2125,0.0057717,-0.01037,0.016141,0.0012416
2137,2151,0.019791,0.0093025,0.010488,0.00074914
2164,2171,-0.054917,-0.023517,-0.031399,-0.0044856
2188,2197,-0.081343,-0.0185,-0.062842,-0.0069825
2210,2222,-0.10186,-0.076517,-0.025344,-0.002112
2227,2240,-0.052872,-0.039259,-0.013613,-0.0010472
2257,2266,-0.058231,-0.038223,-0.020008,-0.0022231
2326,2337,-0.053402,0.0026912,-0.056093,-0.0050994
2337,2342,0.0026912,-0.036049,0.03874,0.007748
2346,2353,0.0055114,-0.032655,0.038167,0.0054524
2353,2365,-0.032655,-0.012506,-0.020149,-0.0016791
2377,2386,-0.0029694,0.023759,-0.026729,-0.0029698
2399,2412,-0.025343,0.0056126,-0.030956,-0.0023812
2425,2436,-0.012742,-0.021931,0.0091895,0.00083541
2442,2448,0.012062,-0.008646,0.020708,0.0034514
2470,2477,-0.03053,-0.010242,-0.020288,-0.0028983
2514,2527,-0.12839,-0.051592,-0.076795,-0.0059073
2536,2543,0.0089028,-0.038016,0.046919,0.0067027
2552,2560,-0.0025437,-0.03075,0.028206,0.0035258
2572,2583,0.016158,-0.0097291,0.025887,0.0023534
2622,2630,-0.10127,0.010162,-0.11143,-0.013929
2650,2663,-0.027884,-0.032205,0.0043214,0.00033242
2689,2697,0.027353,-0.024388,0.051741,0.0064677
2709,2723,-0.0060582,-0.0097382,0.00368,0.00026285
2743,2751,-0.04505,-0.00073615,-0.044314,-0.0055392
2766,2776,-0.14131,-0.038846,-0.10246,-0.010246
2784,2796,-0.10567,-0.032937,-0.072731,-0.0060609
2809,2818,-0.14871,-0.042106,-0.10661,-0.011845
2834,2845,-0.046083,-0.016717,-0.029365,-0.0026696
2854,2868,-0.0018411,-0.014056,0.012214,0.00087246
2930,2942,-0.088453,-0.00060848,-0.087844,-0.0073203
2950,2955,-0.014576,-0.039934,0.025358,0.0050717
2955,2966,-0.039934,-0.012945,-0.026989,-0.0024536
3007,3014,-0.0037992,-0.033496,0.029697,0.0042424
3030,3042,-0.02898,-0.046085,0.017105,0.0014254
3046,3054,0.043001,-0.079334,0.12233,0.015292
3072,3083,0.014675,-0.10889,0.12357,0.011233
3088,3093,-0.027917,-0.015745,-0.012172,-0.0024344
3136,3144,-0.0078614,-0.060636,0.052775,0.0065968
3268,3277,-0.0088183,-0.0091712,0.00035286,3.9207e-05
3344,3351,-0.019753,-0.018283,-0.00147,-0.00021
3358,3371,-0.0082379,-0.029472,0.021234,0.0016334
3384,3395,0.0098247,-0.033386,0.043211,0.0039282
3439,3445,-0.064585,-0.00017252,-0.064413,-0.010735
3457,3471,-0.08059,-0.016477,-0.064113,-0.0045795
3481,3492,-0.066039,0.0026994,-0.068738,-0.0062489
3553,3565,-0.043283,-0.013721,-0.029562,-0.0024635
3583,3590,-0.012716,-0.019868,0.0071518,0.0010217
3620,3632,-0.037412,-0.085072,0.04766,0.0039717
3709,3720,0.0027786,-0.078811,0.08159,0.0074172
3720,3731,-0.078811,-0.042828,-0.035983,-0.0032712
3742,3755,0.082791,-0.01861,0.1014,0.0078001
3814,3826,-0.041997,-0.018648,-0.023348,-0.0019457
3849,3855,0.063294,-0.019014,0.082308,0.013718
3866,3878,-0.13149,-0.020661,-0.11083,-0.0092358
3889,3902,-0.001693,-0.028746,0.027053,0.002081
3910,3921,0.033803,-0.023273,0.057076,0.0051888
3936,3943,-0.040024,0.0052606,-0.045284,-0.0064692
3962,3974,0.0036641,-0.016742,0.020406,0.0017005
3981,3990,0.041038,0.018287,0.022751,0.0025279
4007,4021,-0.049509,0.016702,-0.066211,-0.0047293
4031,4044,-0.10734,-0.015038,-0.092299,-0.0070999
4098,4106,0.017957,-0.094403,0.11236,0.014045
4130,4143,-0.013296,-0.010591,-0.0027047,-0.00020805
4179,4186,0.017759,-0.016926,0.034685,0.0049549
4200,4213,0.0041027,0.00055837,0.0035444,0.00027264
4226,4235,-0.015324,-0.013312,-0.002012,-0.00022355
4249,4260,-0.014351,-0.0087756,-0.0055758,-0.00050689
4274,4284,-0.048346,-0.016647,-0.0317,-0.00317
4300,4312,-0.0023004,-0.042054,0.039753,0.0033128
4322,4336,0.017598,-0.051322,0.068921,0.0049229
4344,4349,-0.0062473,0.023561,-0.029809,-0.0059617
4349,4359,0.023561,-0.028958,0.052519,0.0052519
4368,4378,-0.025213,-0.043474,0.018261,0.0018261
4390,4398,0.014919,-0.01085,0.025769,0.0032212
4482,4488,0.044123,-0.06474,0.10886,0.018144
4513,4523,-0.0031762,-4.252e-05,-0.0031337,-0.00031337
4536,4547,0.0021718,-0.021663,0.023835,0.0021668
4555,4568,-0.0040775,-0.031918,0.027841,0.0021416
4575,4586,0.032094,-0.044541,0.076635,0.0069668
4656,4666,-0.024397,-0.010309,-0.014088,-0.0014088
4680,4690,-0.0018492,-0.00354,0.0016908,0.00016908
4704,4714,0.014945,-0.0018948,0.01684,0.001684
4725,4739,0.0047095,0.017216,-0.012507,-0.00089333
4744,4748,0.061859,-0.034192,0.096051,0.024013
4753,4766,-0.010861,-0.0067625,-0.0040981,-0.00031524
4778,4789,-0.020782,-0.00025765,-0.020524,-0.0018659
4802,4815,0.0043655,-0.028419,0.032785,0.0025219
4825,4836,0.0001788,-0.0034868,0.0036656,0.00033324
4850,4859,0.032788,-0.031252,0.064041,0.0071156
4876,4884,0.016342,-0.0096212,0.025963,0.0032454
4901,4909,-0.01166,0.022888,-0.034549,-0.0043186
4923,4934,0.00094064,0.0038121,-0.0028714,-0.00026104
4952,4959,0.037265,0.0033072,0.033957,0.0048511
4967,4980,-0.0060854,0.0061705,-0.012256,-0.00094276
4991,5001,0.041651,-0.02204,0.063691,0.0063691
5041,5050,-0.019043,0.0021342,-0.021177,-0.002353
5067,5075,-0.042692,-0.0134,-0.029292,-0.0036615
5090,5100,-0.00036684,-0.0065172,0.0061503,0.00061503
5114,5124,0.032788,-0.0037143,0.036503,0.0036503
5141,5153,0.0032555,-0.036656,0.039911,0.0033259
5161,5170,0.024877,-0.038178,0.063054,0.0070061
5184,5196,0.009181,0.019203,-0.010022,-0.00083518
5209,5217,-0.0034719,-0.029689,0.026217,0.0032771
5235,5242,0.019909,-0.0069637,0.026873,0.003839
5256,5267,0.0088118,-0.037947,0.046758,0.0042508
5281,5290,0.033016,-0.050587,0.083603,0.0092892
5302,5314,-0.017448,-0.014636,-0.0028118,-0.00023432
5350,5364,-0.033362,0.0021441,-0.035506,-0.0025362
5380,5388,0.021768,-0.027284,0.049052,0.0061315
5447,5452,0.011065,-0.042433,0.053498,0.0107
5458,5465,0.070937,0.0055016,0.065435,0.0093478
5472,5484,0.021367,0.00060796,0.020759,0.0017299
5515,5528,0.05251,-0.026843,0.079353,0.0061041
5541,5554,0.0010176,-0.02073,0.021748,0.0016729
5648,5656,0.027205,-0.027956,0.055162,0.0068952
5663,5677,-0.0028465,0.015566,-0.018413,-0.0013152
5688,5701,0.024979,0.05476,-0.029782,-0.0022909
5711,5724,0.030974,0.017792,0.013182,0.001014
5729,5738,0.00087973,-0.033213,0.034093,0.0037881
5860,5871,-0.05075,-0.023038,-0.027712,-0.0025193
5880,5892,-0.0035741,0.017297,-0.020871,-0.0017392
5904,5916,-0.016186,0.013174,-0.02936,-0.0024467
5927,5940,-0.0081506,-0.0082277,7.7179e-05,5.9368e-06
5952,5964,0.00088417,-0.011697,0.012581,0.0010484
5974,5987,-0.022056,-0.027047,0.0049912,0.00038394
6003,6013,0.0064164,-0.014367,0.020784,0.0020784
6024,6034,-0.018983,0.061694,-0.080677,-0.0080677
6034,6048,0.061694,-0.025267,0.086962,0.0062115
